system:index,B2,B3,B4,B8,NDMI,NDVI,NDWI,aspect,elevation,label,slope,.geo
2_565_0,413.7894736842105,700.7916666666667,705.4166666666667,2105.916666666667,-0.068779364,0.4981622,-0.5006309,297.31287,815,0,13.87184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76534461986749,27.7119934525105]}"
2_566_0,195.0,438.0,337.0,2234.0,0.30719718,0.7378452,-0.6721557,165.56058,1180,0,36.33429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.89389353702501,28.03673442771971]}"
2_567_0,345.0,498.6666666666667,467.5,1687.0,0.094921306,0.5660246,-0.5436938,247.7801,861,0,14.404416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.14775743631718,27.738942911034087]}"
2_568_0,338.4,576.0,611.5,2673.6,0.20783357,0.627713,-0.6454948,229.85207,1795,0,47.84755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00303884404552,28.133482983819384]}"
2_569_0,446.66666666666663,630.5555555555555,723.8,2015.5,0.03471732,0.47154382,-0.5233996,258.47577,610,0,13.66252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13724714749299,27.92812810986966]}"
2_570_0,283.51612903225805,471.75757575757575,288.6818181818182,3170.1666666666665,0.31619555,0.83307636,-0.7409295,343.45255,1446,0,17.78916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.01408812204019,27.66078948131569]}"
2_571_0,615.6,871.6666666666666,886.6666666666666,2441.6666666666665,0.13127413,0.46720082,-0.47384307,304.69104,1296,0,27.110428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.0779583387411,27.812514932803477]}"
2_572_0,342.2,549.6,421.2,2964.6666666666665,0.27486435,0.7512011,-0.68721783,332.2976,1424,0,27.109678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.36604805035822,27.841350853423716]}"
2_573_0,638.1666666666667,936.5,1025.75,2786.0,0.06641148,0.46179578,-0.49684352,101.53403,810,0,25.908384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81520111813613,27.833535510451874]}"
2_574_0,437.5,615.0,738.5,1990.5,-0.057081953,0.45877612,-0.5279217,135.83926,1910,0,25.354506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32104245462384,28.038890384401597]}"
2_575_0,370.5,488.0,408.5,1591.0,0.06886127,0.5913978,-0.5305435,27.646679,2958,0,35.477257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26040617294576,28.225650131970045]}"
2_576_0,117.5,229.0,172.0,1446.5,0.20466375,0.7874575,-0.72664875,247.7338,1839,0,48.004013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.05747675026316,28.130788037967022]}"
2_577_0,478.375,669.625,943.6666666666666,1763.2857142857142,-0.1360224,0.30278295,-0.44952768,288.69724,4154,0,26.792534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48812909747006,28.368212767559815]}"
2_578_0,378.5,583.8333333333334,444.25,2378.5,0.25217164,0.68523604,-0.60582876,273.48618,665,0,28.03185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.1652745843575,27.95076565502947]}"
2_579_0,156.44444444444446,308.1625,264.22916666666663,1460.0,0.018930472,0.6935104,-0.6514319,321.84943,1980,0,25.335352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16338812226086,27.676150672674133]}"
2_580_0,252.5,386.3333333333333,497.0,1523.5,0.035426047,0.5080426,-0.59542716,193.921,3373,0,52.4496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.96315364543062,28.440976305573496]}"
2_581_0,232.45,497.1111111111111,298.73333333333335,3542.833333333333,0.2943906,0.8444732,-0.753902,85.103355,1235,0,29.636976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7968754863401,27.715227387533332]}"
2_582_0,494.0,751.1111111111111,880.0,2409.4,-0.024077214,0.46494803,-0.5246901,256.2011,803,0,18.744398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6766809013249,27.8502441747365]}"
2_583_0,611.4,871.5,1054.5,2540.5,-0.030559354,0.41335186,-0.48915592,270.0,1090,0,3.1454263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.78663469210113,27.905490564709847]}"
2_584_0,587.8,847.5,810.8,2278.0,0.109866016,0.47500646,-0.45768678,131.44846,373,0,1.4008788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.56591862679296,27.978523597308765]}"
2_585_0,3369.0,3449.0,3674.0,4071.0,0.17948718,0.051258877,-0.08271277,59.581184,4390,0,29.919954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.24235003573496,28.27227269521585]}"
2_586_0,415.0,597.0,803.0,1399.0,-0.23905358,0.27066302,-0.4018036,137.57472,3444,0,45.250374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.58586122610042,28.34638370615571]}"
2_587_0,126.0,228.0,167.0,1584.0,0.18651685,0.80925184,-0.74834436,127.62545,2398,0,20.36594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.60041393370315,28.245592731277497]}"
2_588_0,295.0,389.6,345.6666666666667,1246.5,0.18053746,0.56579083,-0.5237455,338.51044,1022,0,21.808044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19788342917104,27.934865474500555]}"
2_589_0,5683.0,5649.5,5408.0,4690.0,0.8453669,-0.071103185,0.092799455,320.2417,5183,0,49.701157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.16123216557897,28.352043092445662]}"
2_590_0,3126.0,3336.5,3505.0,3418.0,0.7755844,-0.012566807,-0.01206603,151.45656,5205,0,60.00198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.24962638953633,28.344766738644296]}"
2_591_0,454.5,586.5,865.5,1602.5,-0.12047201,0.29862237,-0.46413887,7.184133,4139,0,8.353767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17551537859647,28.176332622871882]}"
2_592_0,126.5,224.0,228.0,1132.0,0.318963,0.6647059,-0.6696165,99.31187,3241,0,38.671806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22941429564364,28.196275222179338]}"
2_593_0,538.2272727272727,671.125,922.4166666666666,1500.5555555555557,-0.2478523,0.23860732,-0.38193026,198.43558,4076,0,16.176334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48624263537342,28.076350131749383]}"
2_594_0,736.75,1097.25,1068.5,2438.625,-0.046177916,0.390669,-0.37936154,180.0,204,0,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.58478324775947,27.613088939728943]}"
2_595_0,238.0,346.0,279.5,2647.0,0.26182815,0.80898684,-0.7687939,4.238475,2667,0,36.747944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85050490880202,28.35743298415038]}"
2_596_0,363.0,595.0,596.0,2630.0,0.09196595,0.63050216,-0.63100773,97.927704,1415,0,19.397337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8262503961308,28.122164211239475]}"
2_597_0,7371.5,7284.5,7034.5,6384.5,0.74762195,-0.04843878,0.06584242,231.72737,5068,0,34.19592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2110886638476,28.3560855112242]}"
2_598_0,689.6666666666666,929.0,978.5,2054.2,-0.1270703,0.35470045,-0.37717888,217.01883,698,0,10.340924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.31457458457817,27.859945979804987]}"
2_599_0,605.0,838.0,1251.0,2114.0,-0.20211361,0.2564636,-0.4322493,139.56369,4341,0,27.041384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75294786894665,28.34368876030335]}"
2_600_0,326.6,502.2857142857143,408.14285714285717,2542.5,0.21384524,0.72335327,-0.67006826,182.81071,362,0,20.443804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.57076952932721,27.676689661844605]}"
2_601_0,141.0,281.0,196.0,1868.0,0.23097199,0.81007755,-0.738483,29.552212,1919,0,29.172829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.88877313990552,28.13105753255226]}"
2_602_0,903.0,1032.2,1128.0,1703.5,-0.07057315,0.20324916,-0.2453851,293.88443,1329,0,4.5716844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32212043296478,27.671030275554653]}"
2_603_0,172.53333333333333,410.3636363636364,353.5882352941176,2705.8571428571427,0.19482166,0.7688547,-0.73662734,183.79886,1546,0,15.418755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81439263438043,27.637882441570643]}"
2_604_0,335.0,491.0,583.0,2020.5,-0.0054147183,0.55214137,-0.6089986,67.852875,2373,0,37.701126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27873180474181,28.131327027137495]}"
2_605_0,2721.5,2614.5,2553.0,2629.0,0.27250725,0.014666152,-0.0027653284,74.33909,4589,0,40.014847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22483288769463,28.224033164458632]}"
2_606_0,490.0,677.0,867.0,1996.0,-0.06794303,0.3943416,-0.49345306,192.18379,1025,0,19.17648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81816555857372,28.091711323107823]}"
2_607_0,289.0,453.0,329.0,2632.0,0.32996464,0.7777778,-0.7063209,307.2969,1215,0,26.911577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.68368776054103,28.117852297875704]}"
2_608_0,321.2692307692308,571.8,449.9230769230769,2595.5,0.25205016,0.70452505,-0.6389354,9.54924,1168,0,37.650753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.81574010730661,27.707412044561494]}"
2_609_0,188.0,320.0,325.0,1707.0,0.085877866,0.6801181,-0.68426245,206.26366,2515,0,22.547186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.66967404210877,28.221877207776743]}"
2_610_0,461.0,629.6,537.0,2166.75,0.27596614,0.6027739,-0.5496987,348.57993,928,0,24.81641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.17713234610788,27.869108795703006]}"
2_611_0,541.0,741.0,1034.0,2146.0,-0.1157808,0.34968552,-0.48666435,139.59283,2732,0,30.763231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7834007570783,28.234004464112356]}"
2_612_0,660.5,882.5,1155.5,1977.0,-0.18658713,0.2622506,-0.3827592,77.59864,2903,0,4.3106117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30352530658351,28.411062406612317]}"
2_613_0,462.54545454545456,717.4615384615385,525.1666666666666,2668.8,0.29089677,0.6711508,-0.57625157,349.6655,709,0,27.025951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.0359171834443,27.810628470706828]}"
2_614_0,278.0,460.0,452.0,3322.0,0.32297888,0.76046634,-0.7567425,310.40375,3002,0,36.841938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.91814804969623,28.411601395782785]}"
2_615_0,433.5,599.0,908.3333333333334,1766.3333333333333,-0.18842134,0.32078764,-0.4935175,130.4672,2894,0,39.457493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02594588379057,28.48490392296694]}"
2_616_0,467.66666666666663,688.2833333333333,569.1428571428571,3151.75,0.27937892,0.6940826,-0.6415222,357.68677,1153,0,24.400337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19033758078444,27.85644255019692]}"
2_617_0,224.0,385.0,275.0,2723.0,0.28292108,0.81654435,-0.7522523,281.08133,1219,0,18.618176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64083812148853,28.195197243838393]}"
2_618_0,282.4,440.85714285714283,297.5,2395.0,0.26318565,0.7790158,-0.6890837,257.0196,909,0,23.38407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.64380256192612,27.918695799386406]}"
2_619_0,149.0,290.0,309.0,1926.0,0.13494402,0.72348994,-0.7382671,243.0397,2546,0,28.172518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.94186357319698,28.156120528979194]}"
2_620_0,831.2666666666667,1222.1666666666667,1080.0869565217392,4634.0,0.1869573,0.6219564,-0.58260524,6.1970696,1135,0,49.92649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.85697277884769,27.98067955399065]}"
2_621_0,362.0,625.75,529.5,2408.5,0.25778446,0.6395507,-0.58754224,261.0785,988,0,48.946686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.86101519762623,27.77343821794428]}"
2_622_0,479.6511627906977,666.8653846153846,869.2608695652174,2079.7619047619046,-0.0015773592,0.4104753,-0.51441145,200.67519,1314,0,19.96829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.02163397042679,27.957233525075132]}"
2_623_0,222.0,321.0,256.0,2055.0,0.31226054,0.7784509,-0.72979796,245.48137,1954,0,30.332571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.76345815777084,28.136177929671742]}"
2_624_0,486.0,674.0,847.0,1581.0,-0.119220056,0.3023064,-0.4022173,283.48444,3195,0,11.764495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.8750289160585,28.449600132301043]}"
2_625_0,113.0,237.0,162.0,2043.0,0.24421437,0.8530612,-0.79210526,219.54512,2868,0,34.71232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.92731086559425,28.256372514686934]}"
2_626_0,329.5,504.5,389.5,4059.5,0.49411115,0.8249045,-0.778922,330.45792,2876,0,30.77027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.10948920521369,28.08686042057358]}"
2_627_0,605.6818181818181,934.2142857142857,1091.517857142857,3324.885714285714,0.15993442,0.5056983,-0.56130904,308.69177,1124,0,26.197435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.060710685286,27.72115626840852]}"
2_628_0,2832.5,2659.5,2481.0,2418.5,0.030135237,-0.012756404,0.04745963,265.32443,4597,0,38.462147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.27900129932704,28.45418154025005]}"
2_629_0,279.0,445.0,469.0,1993.0,0.046194226,0.61900896,-0.6349467,148.2441,2100,0,22.725435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6195480492549,28.207593994759243]}"
2_630_0,416.48387096774195,612.0689655172414,671.5909090909091,2466.72,0.045384575,0.57200485,-0.6023963,253.05753,2441,0,29.051964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.47869678698682,27.940255366205275]}"
2_631_0,400.0,632.0,777.0,1692.0,-0.16732283,0.3705954,-0.45611015,33.221985,1861,0,26.707605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90009191248542,28.249635150056037]}"
2_632_0,106.5,182.0,183.0,1262.0,0.08140531,0.7467128,-0.7479224,173.17883,2033,0,17.210901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.87098649727996,28.357702478735614]}"
2_633_0,218.23333333333332,417.125,416.8,2660.892857142857,0.18669714,0.72914773,-0.72896516,118.268555,1812,0,30.159088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.80469082931194,27.664292910923756]}"
2_634_0,183.0,292.6666666666667,292.5,1639.0,0.11534536,0.69712657,-0.6969802,278.3506,3527,0,24.029825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.42318090242823,28.271194716874906]}"
2_635_0,572.0,851.0,1357.0,2148.0,-0.18605532,0.22567761,-0.4324775,133.0138,4164,0,39.710926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84807945753491,28.39947413944717]}"
2_636_0,604.0,800.0,678.0,3576.0,0.26271185,0.6812412,-0.6343693,26.725054,645,0,18.067848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.56133721884396,28.028110600992164]}"
2_637_0,323.26984126984127,460.2,370.5,1902.75,0.18045755,0.67403495,-0.61048687,216.15857,457,0,18.821308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.59691050409509,27.694745799055408]}"
2_638_0,605.2,741.75,990.8,2184.0,0.05063139,0.3758347,-0.49295053,317.08252,3864,0,25.933428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.00196086570458,28.366056810877925]}"
2_639_0,316.0,733.0,470.0,4805.0,0.3209622,0.82180095,-0.7352835,333.15604,1101,0,49.703014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90036140707066,28.16959525824099]}"
2_640_0,340.0,564.0,348.0,3522.0,0.3158976,0.820155,-0.72393537,332.53738,1591,0,23.64604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.60580382540788,28.13294399464891]}"
2_641_0,368.0,500.0,671.0,1944.5,-0.040700544,0.48690498,-0.59091836,243.09547,3996,0,28.21823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.55675581089494,28.41267937412373]}"
2_642_0,192.0,350.0,281.0,2275.0,0.26213592,0.7801252,-0.73333335,231.67473,1070,0,34.16494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.6157751250616,28.154773056053017]}"
2_643_0,362.5,414.5,357.0,1879.0,0.34743637,0.6806798,-0.6385437,357.5011,3500,0,22.844849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.26229263504241,28.20004814637264]}"
2_644_0,208.0,303.0,325.0,1594.5,0.21116596,0.66137016,-0.6806324,43.465115,4149,0,21.873682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.50501285052967,28.451486594397693]}"
2_645_0,595.25,859.4,865.75,2556.75,0.09346544,0.4940833,-0.4968605,66.10679,1368,0,2.2886949,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.33748162432322,27.62575518523503]}"
2_646_0,241.0,248.0,177.0,1410.0,0.29061785,0.7769376,-0.7008444,309.34833,3241,0,34.580368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.31969498169765,28.281166016528633]}"
2_647_0,3072.5,3230.0,3378.5,3388.0,0.20989197,0.0014039754,-0.023874283,233.38437,5132,0,45.883854,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.20489028838718,28.360936413758445]}"
2_648_0,168.0,282.0,273.0,1690.0,0.22508155,0.7218543,-0.71399593,277.91733,3146,0,35.18861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.93458721939561,28.264187857658772]}"
2_649_0,163.5,259.5,375.5,1334.5,-0.084234,0.56081873,-0.674404,218.22214,4071,0,28.17946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19464949414822,28.470081720778968]}"
2_650_0,641.7,923.5,987.0,2762.25,0.061434265,0.4734947,-0.49888083,336.69247,1137,0,20.312006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.13778613666345,27.84162034800895]}"
2_651_0,13083.0,13123.5,12841.0,12555.0,0.8311759,-0.011261616,0.022139143,4.4069448,4770,0,43.768497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.23237873608123,28.393545258571983]}"
2_652_0,247.0,368.0,327.0,1844.0,0.21756355,0.69875634,-0.66726947,276.94016,984,0,28.185751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.75079191226476,28.054521070345277]}"
2_653_0,529.8333333333334,809.0,973.2,2763.7,0.041000433,0.47914046,-0.5471212,85.40732,644,0,11.429221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.7233034645707,27.917348326460225]}"
2_654_0,409.0,631.7142857142857,760.3333333333334,2193.0,0.03480005,0.48510158,-0.5527234,130.56812,1488,0,38.53752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.15287783343666,28.006551034173295]}"
2_655_0,581.1666666666666,922.2727272727273,1118.3,2609.6666666666665,-0.063026406,0.4000483,-0.4777528,114.898766,948,0,22.925545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.90655978253109,27.610393993876585]}"
2_656_0,580.3333333333334,803.5,1062.5,2300.5,-0.054945055,0.3681237,-0.48228094,237.45827,1148,0,21.36628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.29193703941836,27.930553561136783]}"
2_657_0,158.94444444444446,348.6666666666667,218.2941176470588,2211.230769230769,0.28982466,0.8202989,-0.72759324,11.395926,1141,0,24.814554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.95183487285071,27.632492549865926]}"
2_658_0,9537.0,9664.0,9666.0,8958.0,0.8460587,-0.038015462,0.037912145,176.17064,5269,0,15.419276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.30702873619157,28.49972612515491]}"
2_659_0,608.9583333333334,860.047619047619,1102.6666666666667,2320.0,-0.03343402,0.3556681,-0.45909765,140.53865,993,0,12.98752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.84538451168255,27.936751936597208]}"
2_660_0,195.33333333333334,330.8181818181818,227.55555555555554,1853.9444444444443,0.23557399,0.78135425,-0.6971587,190.12163,1851,0,17.350372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32481537881714,27.81224543821824]}"
